,text,sentiment
7231,Carrie,negative
7232,Yokata,positive
7233,give up,negative
7234,"I'm a member of society, so please contact me w",negative
7235,I'm ugly today,negative
7236,I can't get back,negative
7237,Should I go back?,neutral
7238,I spoiled my dinner with Mac,neutral
7239,I don't get sleepy,negative
7240,in trouble,negative
7241,"I'm going to work tomorrow
But if there is a lot of teleworking, I wonder if work will accumulate ~",negative
7242,I want to change Wi-Fi for the time being,positive
7243,I have a stomach ache for the time being,negative
7244,I have to sleep,neutral
7245,i want to go home already,negative
7246,Flextime,neutral
7247,I want to use it on my way home,neutral
7248,I don't want to work on my lunch break,negative
7249,Churai,negative
7250,I only have a 20 minute lunch break,negative
7251,"No, probably generally white",neutral
7252,I wonder if it's black,negative
7253,"Eh, it's over on time",neutral
7254,I'm tired,negative
7255,I'm sleepy,negative
7256,schedule schedule,neutral
7257,i want to go home,neutral
7258,Hmmm,negative
7259,tele telework,neutral
7260,can i go to the convenience store,neutral
7261,"You said you went to a convenience store above, so it's okay",neutral
7262,boss,neutral
7263,Happy birthday to you,positive
7264,Pipop,neutral
7265,Let's go late,neutral
7266,Is the lightning over?,neutral
7267,"When I see a sign prohibiting spitting, it makes me think that humans may be animals too.",negative
7268,competent enough to understand the characters,neutral
7269,Stomach hurts,negative
7270,I want to go home,negative
7271,the end of the end,neutral
7272,Tamaru Tamaru,neutral
7273,Staying up late on Friday and wasting Saturdays and Sundays,negative
7274,It's Saturday and Sunday ~ Good night ~,positive
7275,Eclair Oichii,positive
7276,I'm thinking of going to bed,neutral
7277,but it's a waste to sleep,negative
7278,Oops... I wasted half a day...,negative
7279,still sleepy,neutral
7280,"I don't sleep on weekdays, so I save money on holidays",neutral
7281,i want to go to the electric shop,neutral
7282,"If you sleep too much, your life rhythm will end",negative
7283,I want to pome pome pome,neutral
7284,"When I wake up in the morning, I usually have a stomachache",negative
7285,Shall we eat something for the time being?,neutral
7286,"Because my iPhone's battery drains faster
I want to change the battery soon.Before that, fix the silly screen lol",neutral
7287,I'm motivated,negative
7288,You can expect a bonus in Corona until this summer. Winter is devastating.,negative
7289,Big TV Hochii,positive
7290,Working people don't have time,negative
7291,Dalgona coffee mokana,neutral
7292,i want to wash my car,neutral
7293,The car wash for my car is complete,positive
7294,I can't do it anymore,negative
7295,think about it,negative
7296,haha,negative
7297,Pien,negative
7298,Carbonara Oichi!,positive
7299,It feels like going out after a long time,positive
7300,my head pops,negative
7301,I'm at home,neutral
7302,I'm still not working,negative
7303,My body will hurt soon,negative
7304,I'm dizzy,negative
7305,Eat Kappa Ebisen,neutral
7306,I'm tired,negative
7307,It's too early to end your vacation,negative
7308,Lack of motivation for a monthly salary system,negative
7309,I've never done a commission-based job and want to try it,neutral
7310,contradiction...,negative
7311,I want to work to some extent,neutral
7312,I don't want to work for the time being,negative
7313,I would like to do business once,neutral
7314,Do you want to,negative
7315,I feel nauseous when I think about how many more years I have to work.,negative
7316,I'm not motivated to do so,negative
7317,pizza is delicious,positive
7318,sad,negative
7319,Missed the lottery draw,negative
7320,like cola,neutral
7321,I'm going to work tomorrow,negative
7322,QUO Card Urechii,positive
7323,lunch cost floating,positive
7324,What time can I go home tomorrow,negative
7325,Hahn,neutral
7326,I hate how the company works,negative
7327,Productivity would go up if the connections between departments were solid...,neutral
7328,Clearly different amount of work,negative
7329,Let's stop making one department like a store,negative
7330,I'll take it easy with cup noodles today,neutral
7331,Pit,neutral
7332,I'm not riding my favorite car today...,negative
7333,I want to go out (go out),neutral
7334,"Come to think of it, the karaoke shop was revived and it was really crowded.",neutral
7335,I want to go to the game center,neutral
7336,Feeling of weakness,negative
7337,that's an excuse too,negative
7338,"I can't get a sense of accomplishment even if I work from home, so I'm lazy",negative
7339,Cus who can't control himself...,negative
7340,Pien,negative
7341,Pienu,negative
7342,I'm hungry,negative
7343,I don't want to do anything,neutral
7344,I want to eat yakiniku,neutral
7345,"I used to skip school a lot, but I loved it, and I liked the act of skipping school just as much.",positive
7346,"When the degree of freedom increases, there is no need to skip",negative
7347,I want to take cup noodles into my body,neutral
7348,Pomera said that who you eat with is more important than what you eat.,neutral
7349,"The electric kettle switch in this house is annoying and frustrating, but I'm starting to love it",neutral
7350,The night I realized that only my stomach was filled with cup noodles,negative
7351,Cook as much as possible...,neutral
7352,"It's dangerous, it's dangerous",negative
7353,Chomint flavored black thunder ice cream... hmmm,negative
7354,"Yakitori at Seven is good, but yakitori at convenience stores is generally good",positive
7355,"take a bath, work and sleep",neutral
7356,I have to take a hot bath,negative
7357,it's been a year,neutral
7358,I'm early,neutral
7359,sleepy,neutral
7360,Chikoku Shiso,negative
7361,Isoge,negative
7362,huh,neutral
7363,lack of motivation,negative
7364,Stomach hurts,negative
7365,It may not be the time to work because the weather is nice,negative
7366,"I'm not sleeping, but I'm fine",neutral
7367,I wonder if I can go home early today (overtime flag),neutral
7368,Is there a Shinagawa stipend or Pomeranian bean stipend?,neutral
7369,The desire to skip is about to explode,negative
7370,"It's no good, sabo",negative
7371,days of work,negative
7372,I'm going to take a proper lunch break today,neutral
7373,good night,neutral
7374,Sleep after eating rice,neutral
7375,good morning,neutral
7376,long talk,negative
7377,Well okay,neutral
7378,I want to go home I want to go home,negative
7379,coffee myu,neutral
7380,thirsty,negative
7381,cannot return,negative
7382,yes on time,neutral
7383,I'm sorry,negative
7384,I want to go home,negative
7385,window,neutral
7386,I'm hungry...,negative
7387,I'm hungry,negative
7388,I made gapao rice and ate it,positive
7389,full stomach pompokorin,positive
7390,huh,neutral
7391,I days end too fast...,negative
7392,It's always like this when I go to work,negative
7393,telework camel,positive
7394,Finally got it...,positive
7395,I'm going to work tomorrow,negative
7396,what should i buy,neutral
7397,eating out today,neutral
7398,I'm happy~,positive
7399,mayocha,neutral
7400,i feel good today,positive
7401,"I'm going to work tomorrow, but I've been playing until this time",neutral
7402,yes,negative
7403,I have to take a bath,negative
7404,2 days later ~ I have to go to work,negative
7405,can i wake up tomorrow,negative
7406,may you wake up,negative
7407,I have to do my best,negative
7408,I learned about vegetables,neutral
7409,chicory,neutral
7410,Chikorita...,neutral
7411,hayonero,negative
7412,good night,neutral
7413,Flex because I'm sleepy,neutral
7414,Toshima Coffee,neutral
7415,Neminemi,neutral
7416,sleepy,neutral
7417,Efforts to reduce overtime,neutral
7418,kindness,positive
7419,I always eat in my car,neutral
7420,You can eat breakfast elegantly,positive
7421,I'm happy just to be able to eat breakfast at home,positive
7422,I want to go home on time from Flex today,positive
7423,You don't have to work anymore with flex and home,neutral
7424,Spoiled,neutral
7425,2 rice balls,neutral
7426,lunch time,neutral
7427,and bread,neutral
7428,My stomach is filled with two rice balls,positive
7429,will it rain on saturday?,neutral
7430,9 minutes left,neutral
7431,I'm so sleepy,negative
7432,Rakuten is great,positive
7433,Vacation time,neutral
7434,point festival,positive
7435,I'm full,positive
7436,I have to reintegrate into society,negative
7437,unearned income,neutral
7438,"Even if you have a degree, there is no guarantee that you can do what you like",negative
7439,I am satisfied with my salary,neutral
7440,How many people make money doing what they love to do?,negative
7441,I hate this world,negative
7442,I have to save money,neutral
7443,I'm busy...,negative
7444,let's go home,neutral
7445,I don't know if I can go home,neutral
7446,go home,neutral
7447,Pasta was delicious,positive
7448,Should I go and buy some?,neutral
7449,I feel like there's a lot of pasta lately,neutral
7450,I haven't bought lunch for tomorrow,negative
7451,what should i do tomorrow,neutral
7452,potato,neutral
7453,I feel like I'm getting along with potatoes because I ate too much croquette bread from Seven,neutral
7454,cocaine addiction,negative
7455,best cocaine,positive
7456,cola days,negative
7457,i want yufu catcher,neutral
7458,I'm happy to go to work~,positive
7459,Hahaha~,positive
7460,Rest after today Rest after today,neutral
7461,work with spells in your head,neutral
7462,"If you get a bonus, you'll be motivated for the time being, so let's do our best until then",positive
7463,"I haven't used paid leave yet this year, so let's use it after telework is over.",positive
7464,I don't have time to spend paid until 7/E,negative
7465,Sell ​​a lot~No more winter bonuses~,negative
7466,When does Teyuka busy season end?,negative
7467,What is Abenomask,neutral
7468,"Come to think of it, Abe's mask arrived",neutral
7469,"It's useless in the morning, my body is sleeping",negative
7470,nice weather,positive
7471,Why should I be angry!,negative
7472,don't tell me,negative
7473,It's not bad! ! !,negative
7474,i hate uncle,negative
7475,I wonder if it will end today...,neutral
7476,"It's not just the face, but Maiyan is number one",positive
7477,mentally weak,negative
7478,Yabe,negative
7479,Ha,negative
7480,Fee,neutral
7481,Pii,negative
7482,Shobon,negative
7483,I might be hungry,negative
7484,paa,neutral
7485,What I want to eat is always a mystery,negative
7486,I want about 200 days off per year,neutral
7487,Telework 30 days out of 135 working days,neutral
7488,Bizreach!,neutral
7489,it's the best,positive
7490,It's cursed to make me want to stay up late on Fridays,neutral
7491,I understand,neutral
7492,Is this what it means to be hungry,neutral
7493,I don't like the word boobs,positive
7494,Towering,neutral
7495,it's been 2 months,neutral
7496,It's not normal to eat rice and side dishes together,neutral
7497,Side dish chew rice chew chew drink. it's not,neutral
7498,Side dish Chew and drink Rice Chew and drink. what,neutral
7499,Japanese manners,neutral
7500,get up,neutral
7501,body,negative
7502,Nemii,negative
7503,"My ordinary life is boring, but I don't have much energy to do anything",negative
7504,Cooler on hot days feels great,positive
7505,Boring is another word for happiness,positive
7506,Feeling like I'm looking for a cold place It feels like summer,positive
7507,"I want to go to a festival, I want to see fireworks",positive
7508,"But when it comes down to it, it becomes a hassle",negative
7509,the sky is pink,positive
7510,I usually waste my time on my days off,negative
7511,but it's not in vain,neutral
7512,Fire,neutral
7513,not here,negative
7514,I want to waste money,negative
7515,be a serious person,neutral
7516,I was thinking of spending money on rice,neutral
7517,I feel like I got something,positive
7518,Omelette rice,neutral
7519,pancake,neutral
7520,hamburger and fillet cutlet,neutral
7521,Relax eating out for a break,neutral
7522,It's no use unless you really get into the habit of cooking for yourself,negative
7523,post is too big,negative
7524,Lately I'm too lazy and sweet to myself,negative
7525,"I feel like I can be serious when I cook for myself, so I think it's probably a good deal",positive
7526,I'm sleep deprived and my work is useless,negative
7527,let's stop wasting,negative
7528,I realized that it is important to spend money on what you want,positive
7529,I'm full,positive
7530,caffeine addiction,negative
7531,"When I organize the contents of my purse or bag, it gives me a mysterious feeling of doing something, and I like it.",positive
7532,Rhythm is more important than correctness in both sex and life,positive
7533,It doesn't matter if it's right or not That's the kind of life,positive
7534,"I made a mistake with my account, but I don't mind if you delete it",neutral
7535,"Isn't it pretty cute that the reason for being in a bad mood is two choices, hunger or loneliness?",positive
7536,I always want to feel like I'm in a classroom on the eve of the school festival,neutral
7537,coke,neutral
7538,the sound of newspaper delivery,neutral
7539,Even troublesome things can be fun if you do it with someone you like,positive
7540,I want to pack these memories into a bag and always keep them by my side,positive
7541,"Somehow, the choice of words is like a poet",neutral
7542,"When I try to search for memories, I forget what I was looking for, sadly",negative
7543,i might be cute,positive
7544,Having my hair dried gives me the highest level of happiness,positive
7545,"After all, women may like to have their hair dried.",positive
7546,I want to eat strawberries,neutral
7547,"If I win the lottery, I want to buy a lot of gelapique",positive
7548,I want to talk about 100 million yen that I don't know if I can get it rather than how to use the money that I can definitely get.,positive
7549,Good morning,neutral
7550,haha,negative
7551,The fact that it's already 5 o'clock,negative
7552,I may have time leaped,neutral
7553,Being spoiled by humans must be amazing,negative
7554,which one is worse?,negative
7555,barber,neutral
7556,I'm going to be a barber,neutral
7557,Phenomenon in which something is broken,negative
7558,Ahhh,neutral
7559,Uzena,negative
7560,where do you breathe,negative
7561,came out,neutral
7562,Haa~,neutral
7563,"Haa, haa",negative
7564,hahaha,negative
7565,Eating delicious food makes me happy,positive
7566,"No matter how delicious the food is, there is a wall of mystery that makes it unmatched by someone who likes it",positive
7567,It was delicious~,positive
7568,*This is not gambling,neutral
7569,I want to take it as a plus,neutral
7570,It was negative today.,negative
7571,Staying up late on Sunday nights has become the norm,neutral
7572,I have to be busy,neutral
7573,"I have to get up early tomorrow, but I haven't taken a bath yet",negative
7574,sleep,negative
7575,I'll do my best again this week,neutral
7576,I'm still sleepy,negative
7577,I'm glad I didn't,negative
7578,I want you to send me an email,neutral
7579,It's going to be a waste,negative
7580,Heatstroke Heatstroke,negative
7581,"Lately when I'm at home, I don't eat lunch, I only eat sweets",negative
7582,I feel guilty eating sweets to fill my stomach,negative
7583,Let's make rice with tomorrow,positive
7584,It's great that I cooked for myself today,positive
7585,I don't want to go to work,negative
7586,"If the meat is too thin, it will become tough before the meat is colored.",negative
7587,It's more difficult than grilled ginger,negative
7588,Should I add it to the sauce at the time of processing?,neutral
7589,"Useless actions are stupid, but I think they're necessary for humans",neutral
7590,"If you wait a little while, you'll pay for a song that's delivered for free Or eat a hot dog from the zoo that doesn't taste good",neutral
7591,"It's useless, but there may be a lot of things you need",positive
7592,"That's why even though I don't have anything to do, it's necessary to go outside and enjoy the gentle breeze.",neutral
7593,I love myself so much that I don't like to think inside my head,positive
7594,But it's funny how you think too much and you don't know right away and want to die,negative
7595,"I don't think I should think about it, but when I realize I'm thinking about love",neutral
7596,"I'm a gal, so I want to live according to the vibes on the spot.",positive
7597,nice weather today,positive
7598,I'm hungry,negative
7599,sleepy,neutral
7600,my brain hasn't woken up yet,negative
7601,my brain is crazy,negative
7602,"When I wake up earlier than usual, Baba",negative
7603,Lately I'm addicted to potato starch,positive
7604,Hahn,neutral
7605,Today's lunch was extravagant and I bought a salad,positive
7606,what should i make today,neutral
7607,desire,neutral
7608,I want to go home early today with flextime,neutral
7609,Dosemuri,negative
7610,"Flex can only be used in the morning, so there is no real meaning",negative
7611,Even if it's the day I'm thinking of today,negative
7612,I am very busy today,negative
7613,I want a rookie title,neutral
7614,to return home! ! ! !,positive
7615,It's been a long time since I've been able to go home at a bright time even at this time of year Urechii,positive
7616,Joy! ! !,positive
7617,Early return after a long absence!,positive
7618,"I wanted to do my work until Thursday, but I'm back!",positive
7619,I do not know!,neutral
7620,It's too early to go home...I'm so happy...,positive
7621,tomorrow is tele tele,neutral
7622,fire~,negative
7623,Urechii put in a body cream!,positive
7624,I want to continue whitening care for the rest of my life,positive
7625,I feel so good today! ! !,positive
7626,"Emotional ups and downs are so intense I want to stop, but I can't",negative
7627,Can someone put up some fireworks?,neutral
7628,I want to just stare at the fireworks in a comfortable place without people,negative
7629,I have a strong desire to travel recently.,positive
7630,Pien,negative
7631,I wasted my money today,negative
7632,Suuyashi,negative
7633,setting is mysterious,neutral
7634,Suggestive setting,neutral
7635,oshushi ate oshushi,positive
7636,I ate cake,positive
7637,stay up late for the time being,neutral
7638,Boring,negative
7639,"The day before tele-tele, let's tele-tele",neutral
7640,Nem Sungnu,neutral
7641,It's really amazing how Starbucks makes people think that drinks are reasonable at that price.,neutral
7642,"Come to think of it, it's Starbucks",neutral
7643,"If you think about it normally, a drink of 600 yen is dangerous",neutral
7644,I can eat 6 hamburgers,neutral
7645,endless food possibilities,positive
7646,"I'm running away and looking embarrassed, but it might be interesting after all",positive
7647,I also want to do something like Inner Passion Continent or Cheerleader,positive
7648,gakky is cute,positive
7649,people with high self-esteem,positive
7650,People who say they are dog people or cat people generally like both.,neutral
7651,puzzle theory,neutral
7652,My body hurts from sleeping in a strange place,negative
7653,I overslept for 40 minutes,negative
7654,I'm hungry but I don't want to move,negative
7655,"I went to bed early last night, but I'm sleepy...",negative
7656,Coming to work tomorrow is already depressing,negative
7657,You-you-you-you-melancholy,negative
7658,very tired,negative
7659,I no longer have that kind of energy,negative
7660,Body is heavy,negative
7661,Murimi-chan's tension,negative
7662,want to play,neutral
7663,i want french toast,neutral
7664,Is it healthy to go to work?,positive
7665,I have a headache,negative
7666,I'm lazy when I realize...,negative
7667,yabe i was watching youtube,negative
7668,"Crap, work, work!",negative
7669,I don't want to!,negative
7670,I will,negative
7671,I made the best French toast in my life,neutral
7672,Sogee,neutral
7673,Have a head! It's about to break!,negative
7674,Anpanman who is hungry and has no energy,negative
7675,I feel sick,negative
7676,I want a day when I'm just looking at the pink sky on the lawn,neutral
7677,Bab Zukkyun,neutral
7678,Bab Zukkyun what! ! ! ! !,neutral
7679,"I want my head for the rest of my life,",negative
7680,"It's bright outside, it seems like the world is different",neutral
7681,reluctant to do the same thing,negative
7682,What is Churai! Don't pretend to be cute!,negative
7683,There is a theory that you can do your best if you are cornered,neutral
7684,Dalgona coffee hello!,positive
7685,automatic whisk,neutral
7686,hand mixer?,neutral
7687,What is an automatic whisk,neutral
7688,"I still have a headache, but why? ? ?",negative
7689,It's your turn I have only the impression,neutral
7690,It's a masterpiece,positive
7691,I hate activities to move on to the next stage of my life I want to live somehow and die without leaving anything behind,negative
7692,I really don't want to,negative
7693,I'm glad it's over,positive
7694,What are you going to use this account for?,neutral
7695,This is a slip,neutral
7696,Pome,neutral
7697,soliloquy account,neutral
7698,I want to eat you at Pomera,neutral
7699,I'm tired for the time being,negative
7700,My head hurts,negative
7701,can't,negative
7702,I'm in trouble,negative
7703,Stay strong...,negative
7704,Today,negative
7705,Calm down in the car...,positive
7706,I might be able to go home early today,positive
7707,Stomach hurts,negative
7708,Return,neutral
7709,bonus wow wow,positive
7710,Balance check with Flex,neutral
7711,music is amazing,positive
7712,I work in high spirits,positive
7713,I can't get the whites of my eyes out of my head,neutral
7714,Ugaki is too cute,positive
7715,"Come to think of it, the benefits were included.",positive
7716,Shenpai bought me a juice,positive
7717,I'm sleepy at this hour,negative
7718,I can't get my head around today,negative
7719,condition...,negative
7720,Cute but can't give me money,negative
7721,too long,negative
7722,Hello Maezawa,neutral
7723,I have to buy a lottery ticket,neutral
7724,"Haha, I slept again today",neutral
7725,"Haha, the end of lifestyle habits",negative
7726,can i sleep,negative
7727,I can work 3 days a week,positive
7728,it's still sunday,negative
7729,Let's be serious from today,positive
7730,i don't want to go to work,negative
7731,it became impossible,negative
7732,Haa I'm full of rest,negative
7733,"Holidays are meant to be rests, but why can't we?",negative
7734,It impossible,negative
7735,I don't have enough time,negative
7736,Corona is Koro-chan,neutral
7737,The only thing I'm thankful for in Corona is working from home,negative
7738,Haa~,negative
7739,Rolling around,neutral
7740,gotta make money,neutral
7741,Won't my salary double?,neutral
7742,"It was buzzing that the take-home pay was 150,000, but it's really bad",negative
7743,I work to pay my taxes,negative
7744,"For those with scholarships, an additional tens of thousands of yen",negative
7745,"If you live in the city center, the rent and utility bills will save you half of the money.",negative
7746,How much do you have left for food?,negative
7747,"If the welfare program is crap, regular",neutral
7748,"Well, I'm not 15 at home w",neutral
7749,not socially compatible,negative
7750,In how many more years will I have to stop working?,negative
7751,Can someone give me real estate?,neutral
7752,bark,neutral
7753,Haa,negative
7754,Aojiru-san doesn't even hit,negative
7755,Studying on holidays,negative
7756,Seriously shit,negative
7757,Let's study on weekdays because the company is useless,negative
7758,i don't want to go to work,negative
7759,I wonder if I won the lottery,neutral
7760,I'll be home tomorrow,neutral
7761,The day after tomorrow is already,negative
7762,I don't want to make things,negative
7763,"At first, there was a sense of fulfillment in manufacturing, but",negative
7764,it's not already w,negative
7765,Office workers are really amazing,positive
7766,tax shit,neutral
7767,What you can do in the world,neutral
7768,What I can do,neutral
7769,seriously,neutral
7770,Hahn,neutral
7771,Molly,negative
7772,It never ends~,negative
7773,I have to go all out,neutral
7774,"It won't end, it won't end",negative
7775,Hieeuu,negative
7776,I'll finish it tomorrow,positive
7777,It's trash,negative
7778,"Koro-chan, get well soon~",neutral
7779,But don't stop at home lol,neutral
7780,I just want to have fun,positive
7781,Pien,negative
7782,I tried using,neutral
7783,"Haa yurimurimuri, the beginning of a week",negative
7784,Impossible,negative
7785,Coffee maker is the only fun for now,positive
7786,now in fading mode,negative
7787,I wonder if it will be Friday night soon,positive
7788,sunday night wilt,negative
7789,I'm no longer motivated enough to work during my lunch break.,negative
7790,"If I don't drink coffee, I'll go to sleep",neutral
7791,Closing early due to corona,neutral
7792,I can't work at home,negative
7793,I'm in trouble,negative
7794,warm today,positive
7795,i have to finish it today,neutral
7796,be normal,negative
7797,It's Sunday night after all,negative
7798,"Hmm, can I sleep at 2 o'clock today?",positive
7799,Won't you come back soon,neutral
7800,Let's work without thinking about work,neutral
7801,I work other than sleep.Basically,neutral
7802,How do you say you can get two nearby?,negative
7803,It's really impossible,negative
7804,canker sore is impossible,negative
7805,It's bullying,negative
7806,Chocolat BB Kikanashi,negative
7807,someone please,negative
7808,I don't know,negative
7809,huh,negative
7810,do you do your best for 10 years,neutral
7811,I'm going to get rich~,positive
7812,smile,positive
7813,Get passive income,positive
7814,Naepiyo,negative
7815,Tomorrow... go to work,negative
7816,why you don't want to go to work so much,negative
7817,huh,negative
7818,The world's office workers are crazy,negative
7819,I respect you,neutral
7820,I want to work,negative
7821,i don't want to work i don't want to,negative
7822,I don't want to go to work because my take home is 15 man,negative
7823,cold,negative
7824,what should i do,negative
7825,sleepy sleepy,negative
7826,haha,negative
7827,I can't move my head,negative
7828,what should i eat for lunch,neutral
7829,Can I have fried rice?,neutral
7830,hah i'm tired,negative
7831,Easy,neutral
7832,I won't be able to sleep tomorrow,negative
7833,5 hours sleep,neutral
7834,I don't know,negative
7835,a! Overwhelming,negative
7836,About an hour and a half left,neutral
7837,Whoa,negative
7838,Come back around 6:00,neutral
7839,Because I was able to flex,neutral
7840,Planned,neutral
7841,return,negative
7842,Pierne,negative
7843,I don't have a salaryman,negative
7844,Hey,neutral
7845,are you looking for a job,neutral
7846,Are you a trendy YouTuber? ? ?,neutral
7847,work is dark,negative
7848,I think I will work for another 40 years or more,negative
7849,About,negative
7850,the afternoon started,negative
7851,wither,negative
7852,Hah,negative
7853,Go for it a little more,neutral
7854,"I didn't feel like cooking today, so I'm at a convenience store. Please forgive me.",neutral
7855,"Even if you go early in the morning, it won't be the time to start work.",negative
7856,but it's expensive,negative
7857,Convenience store rice is delicious sometimes,positive
7858,Piennosuke,negative
7859,I have to hurry up,negative
7860,"Haa, isn't there something good?",neutral
7861,Hey,negative
7862,Guinness,neutral
7863,impatient,negative
7864,Marshmallow,negative
7865,return,negative
7866,can't return,negative
7867,let me know after you eat,neutral
7868,Sleeepy,negative
7869,Hah,negative
7870,Do you work hard in the afternoon too?,neutral
7871,little break,negative
7872,I bought coffee twice,negative
7873,1 minute left,negative
7874,"I'm drinking coffee to work, so it's an expense",negative
7875,I don't like it by black,negative
7876,I overslept,negative
7877,good ending today,neutral
7878,huh,negative
7879,2 more days,negative
7880,I'm sick,negative
7881,today and today,negative
7882,Haha break is over,negative
7883,I'm tired,negative
7884,I'm sorry,negative
7885,return,negative
7886,a long day,negative
7887,Mr Trump has become Koro-chan,neutral
7888,"I don't know your age, but is it okay?",negative
7889,Nemi,neutral
7890,huh,negative
7891,Good night if you do your best today,positive
7892,haha,negative
7893,I don't want to be too big,negative
7894,damn sleepy,negative
7895,It's getting harder and harder to wake up every year...,negative
7896,I wonder if my physical strength is low,negative
7897,I'm really bad at getting up early,negative
7898,Marjimuri,negative
7899,meow meow,neutral
7900,End of work,positive
7901,tired,negative
7902,change,neutral
7903,Work piled up next week,negative
7904,Convenience store meal today,negative
7905,having fun,neutral
7906,Let's earn,positive
7907,This is no good,negative
7908,it became impossible,negative
7909,I think I can sleep well today,positive
7910,huh,negative
7911,Stomach hurts,negative
7912,I have to do it quickly,negative
7913,It's like salaried workers work for bonuses,neutral
7914,Is there still a bonus?,positive
7915,"When I was a student, I wanted something so I got a part-time job",neutral
7916,Your salary will disappear in your life,negative
7917,I know you work to live,negative
7918,It's not like you can buy what you want even if you work separately.,negative
7919,It's sad to lose money just by doing normal things,negative
7920,what are you making money for,negative
7921,"And you need 20 million in old age, right?",negative
7922,"Saving 20,000,000 yen while raising a child isn't an ordinary office worker, is it?",negative
7923,"Not very much, but with an average annual income of 4 million, saving 20 million is too tight",negative
7924,I must have lost many things,negative
7925,"In other words, the number of post-retirement homeless people is increasing? w",negative
7926,lunch break,neutral
7927,"Even so, I'm tired",negative
7928,5 more hours of lunch break would be nice,neutral
7929,Two breads from Seven for lunch every day,neutral
7930,Let's get more rest,neutral
7931,Amazing Salaryman,positive
7932,Work 4 days a week!,positive
7933,Our company is also a Microsoft apprentice!,positive
7934,"I haven't made dinner lately, so I'm spoiled, so it's about time",negative
7935,Days when I finish my dinner at a convenience store,negative
7936,this is good value for money,positive
7937,Cinnamon bread is good!,positive
7938,4 days in a row was tough,negative
7939,I'm not done yet,negative
7940,"If I continue this life, I will accumulate money",positive
7941,I'm tired,negative
7942,Challenge how much you can save in a year,positive
7943,Start from this month,neutral
7944,do you do your best,positive
7945,collapse,negative
7946,"Alright, I'll buy a branded one too",positive
7947,20 million savings or 10 million?,neutral
7948,"If it is about 15 million for one child, 30 million for two and 20 million for old age.",neutral
7949,"In other words, you can't go unless you have 50 million to spare",negative
7950,A college graduate with an annual income of 200 million.,neutral
7951,About 1.5 billion after tax?,neutral
7952,1.8 million per year,neutral
7953,72 million in the 40th grade,neutral
7954,yeah? car is? House is?,neutral
7955,28 million remaining,neutral
7956,Impossible w,negative
7957,"In other words, if a college graduate gives birth to two children, the husband's annual income alone will result in a light car, a small house, and no entertainment.",neutral
7958,hmm about,negative
7959,really dark,negative
7960,about the future,negative
7961,"If you google it, it seems that you need 300 million!",neutral
7962,That means 300 million,neutral
7963,Does that mean that you have to have a lifetime income of less than 400 million?,neutral
7964,impermanence,negative
7965,"I'm going to die when I'm 65, so can I stop paying pensions lol",neutral
7966,"If you have a pension and 20 million, it's pretty easy.",neutral
7967,Then you don't have to save 20 million,neutral
7968,I messed up,positive
7969,Did you come early?,neutral
7970,The type who fell asleep and woke up early,neutral
7971,how are you now,neutral
7972,what a template,negative
7973,I feel sick,negative
7974,I think every time,negative
7975,what should i do today,neutral
7976,i have to do something,neutral
7977,huh,negative
7978,waste of time,negative
7979,blame Saturday and Sunday,neutral
7980,Shall we have breakfast for the time being?,neutral
7981,i've been playing since noon,positive
7982,it's nice to take a break,positive
7983,Best,positive
7984,I was,positive
7985,It's been a long time since the game,positive
7986,Depends on how you look at it w,neutral
7987,You can beat your opponent,positive
7988,fighting games are really fun,positive
7989,"Well, you can't become strong if you blame your allies",negative
7990,Tsuoizo,positive
7991,Tehe,positive
7992,I wanted to see you again,positive
7993,Playing games while doing the laundry makes me feel like I got something,positive
7994,It happened again,positive
7995,I'm feeling good! ? w,positive
7996,winning streak,positive
7997,One week blank is enough,positive
7998,may,neutral
7999,I have to do it,negative
8000,It's dangerous,positive
8001,I don't really have time to play games,negative
8002,a lot to do,neutral
8003,good looks,positive
8004,God,neutral
8005,Please forgive me while I do the laundry...,neutral
8006,Yay,positive
8007,Katsuzo,positive
8008,keep winning!,positive
8009,good good good,positive
8010,You can even decide where you work.,negative
8011,may be a winning streak record,positive
8012,What is a free desk,negative
8013,I want to work in a place with few people,neutral
8014,I'm not free,neutral
8015,Now...,negative
8016,It's hard as expected,negative
8017,The button didn't work but w,negative
8018,I'm done washing...,negative
8019,2 consecutive losses,negative
8020,no way,negative
8021,I'm in trouble,negative
8022,"I'm done washing, but I keep doing it",negative
8023,that,negative
8024,"Well, I'm just a beginner",neutral
8025,well a win is a win,positive
8026,Yotsukachi,positive
8027,should wash soon,neutral
8028,That's why w,neutral
8029,"If you lose next time, finish it",neutral
8030,I'll do my best,positive
8031,Maybe you can't lose all day! ? w,positive
8032,I've never even had a 10 win streak.,negative
8033,lets do it,positive
8034,I haven't done anything since I woke up today,negative
8035,I have work tomorrow,negative
8036,Yabe,negative
8037,i only eat chip stars,negative
8038,It's tight,negative
8039,wilting is amazing,negative
8040,I don't know,negative
8041,why does saturday go by so fast,negative
8042,It depends on Sunday,negative
8043,Does anyone like Mondays?,negative
8044,I don't think so,negative
8045,But Wednesday is probably the one I hate the most from Monday to Friday,negative
8046,"Unless you like work, Mondays are tough",negative
8047,perhaps,neutral
8048,"But by the end of Wednesday, it's finally half over",negative
8049,I wonder if the week is half over yet,negative
8050,Wednesday morning is the hardest,negative
