,text,sentiment
9396,"I was planning to go out, but I put sleeping pills in by mistake. Well, I can handle it.",neutral
9397,"I haven't listened to ripped music since joining Amazon Music HD. In my environment, I can't use ASIO or WASAPI exclusion, so it's not bit perfect, but I can still listen to it losslessly, so I don't feel dissatisfied with the sound quality. I would like to make a full transition.",neutral
9398,"Heading to Okachimachi, the city of love.",neutral
9399,"I came to Nishi-Shinjuku, the city of love, but as usual, the elevator was rushed and it took me 10 minutes from the entrance of the hospital to the reception of the department.",negative
9400,"I'm feeling better thanks to the positive scream! lol I'll do my best (o^^o) I cried in the middle of the day, but... it's been a long time since I've become emotionally unstable like that lol",negative
9401,I was treated to a very delicious meal--I was so full that I couldn't eat it all and threw up. I got drunk with champagne.,neutral
9402,It's irresistibly sad for sports fans to cancel Sport...,negative
9403,"Let's stop expecting too much from love...or rather, I'm happy enough now (o^^o)",neutral
9404,"Don't doubt people, believe them. I want to tell you what I want to tell you. Stop thinking negative thoughts!",positive
9405,I feel uncomfortable with the way my classmate thinks about work. But it's not for me to say anything. I think I want to do my best.,neutral
9406,"Any difference in perception? I couldn't invite you to lunch today...because if I talked to you, I would think again. I wonder if it doesn't fit very well, I have to do my best",negative
9407,Japan won the championship!,positive
9408,"i didn't break it
I felt sad because I felt like I had broken something that shouldn't have been broken.
The moment he wakes up
I wonder if he remembers old people.",negative
9409,"I have a lot of work to do
March will probably be too busy for me to die
Good end of 24 years old",neutral
9410,"feeling full of heart
Is it because you're drinking?
Let's do our best tomorrow",positive
9411,"To the net cafe I wanted to come
It feels great!
I think I'll pass here
Very comfortable
A moment to be healed between work",positive
9412,"I'm full
it was delicious
i'll be back soon",positive
9413,"Go to work early today
i woke up at 6 o'clock
Yesterday I fell asleep in bed around 23:00 and had a course until morning, so I slept well~
this is nice once in a while
On days when you can go home early, go to bed early!",positive
9414,"Today I'm stuck in the conference room
But it seems like it will end sooner than expected?
And because it's Setsubun,
I came to buy a luxurious ehomaki!",positive
9415,"i want a sally scott skirt
Shall I buy it? Shall I buy it?
I'm worried about it, it's expensive at 30,000 yen
I also want red Onitsuka Tiger sneakers
Materialistic and subtly upscale
It can't be helped because it's fun
I have to work",positive
9416,"today
I made a storyboard!
i want to be faster
Illustrator must be mastered
And Bling Smile!",positive
9417,"tomorrow
valentine's day
Buy a birthday present for your best friend!
What are you going to do, watch a movie?
I don't have time to be alone~",neutral
9418,"A Marc by Marc Jacobs necklace for your best friend, an Il Bisonte book cover for your lover, Clinique serum and lipstick for yourself, and Shiseido Parlor sweets for your co-workers.
It's already a waste of money
Many paper bags in both hands
But it's okay if everyone is happy",positive
9419,"When will you fall in love with Kiho-chan
I really understand I really understand
you know what
From the day I buy a new pen, I think about the day the pen is no longer available.
It was too painful to say
Me too, because I always think about the end
I regret thinking that I can't be happy
I'm afraid of the day that will come",negative
9420,"will someday scatter
Family, best friends, lovers, even the earth
that's sad
i'm sad i can't stop",negative
9421,I'll do my best to have smooth skin like Chara,positive
9422,"I can't tell you well
I'm about to cry for your kindness",positive
9423,"Go to a pure cafe today!
Crowded around noon!
Order cocoa and cheese toast, cinnamon toast, enjoy ~
A relaxing space. really like.",positive
9424,"Because my senior came home early,
I go home very early.
I didn't have any work today
that's work too
Gen Hoshino on the way home",neutral
9425,"The serum from Clinique that I bought the other day feels so smooth!
Today, my skin didn't feel like it was thickly applied, and it turned out beautifully-I'm happy
I'm in the mood for dark lipstick these days
I also changed the position of the teak~
I love cosmetics and can't stop shopping...",positive
9426,"I miss rice and decided to have Chinese for lunch today
delicious! But my hated stomach that fills up quickly",positive
9427,"sally scott skirt
I bought it I bought it
Let's have fun with schoolgirl look
Excited with clothes that can be used for a long time",positive
9428,"Somehow I don't want to go home
It's not like she's waiting for a lover
I want to be in a place where I can relax alone
at the coffee shop the novembers
I didn't work today
I'm sure I won't be working tomorrow
I was cheered up by watching Chara today",negative
9429,"Tomorrow's one-man, half of the set list has been released, but are you going to play Lemon? Nice, I want to see just lemon. I want to listen to Knife in the Water for the first time in a while. Real love ~ I like children at night, but I really want a knife in the water at the beginning of art.",positive
9430,"I'm not angry,
i'm not angry
Don't lie about train delays
I'm not late at all.
but it can't be helped
I'm sure she's smarter than me, she's better at living",negative
9431,"I think 14souls was the last live performance after hiatus. The paused coast one-man was really exactly one year ago.
Everything seems like a dream
Everything is different from a year ago
I'm happy right now",positive
9432,"memory error
That was it, the last song
It was a graceful beast
i remember crying
Apparently Nina will be playing tomorrow too!",positive
9433,"Nina or Sheena
It's okay, I feel like a selfish cat
i'm kana
I really liked the flowers
I can't help it, so I'll give it to my daughter",positive
9434,"A quick lunch before a meeting
Favorite seafood bowl 1000 yen",positive
9435,"Synchronization hasn't been talking to me at lunch lately...
It's a little lonely, but I can't help it
I have to work hard",negative
9436,"i wanted to be chara
Should I cut my hair
I wanted to cut",neutral
9437,"I can go live tomorrow!
And then I will rush into the shooting of the raging waves.
You just have to do your best
I think I'll cut my hair tomorrow!",positive
9438,"I can only say unstable
it's bad",negative
9439,"I cut my hair!
Batsuri Batsuri 30cm
It's on your shoulder! It's fresh!
I don't feel like I've done as much as I thought
I'm happy that my head is light
I felt alive",positive
9440,"sore feet sore feet
Good shooting",neutral
9441,"cut off your hair,
I love it! No regrets! I threw it all to the hairdresser in charge, but the result was really good ~ short hair is fun.
I'm happy that my lover said that I look good on you",positive
9442,"I really want to eat
Tekuteku walked and green onions came
I'm hungry!",positive
9443,"From tomorrow,
Let's live positively!
laugh a lot,",positive
9444,"Sorry for the strange feeling
_Turning is a proprietary patent
I don't know why but maybe again",neutral
9445,"too much to do today
It's not over! work…
really happy to be busy
I really like the work that never ends
I met my favorite senior on the way home
no i really like it
and touched my clothes
Coming to work at 7am tomorrow!",positive
9446,"It's work, it's work
Let's not be busy today
Let's make a fuss
let's do our best",positive
9447,"yes sleepy
I did my best for a day
Recently I started to think that shooting is fun
I like that fluttering feeling
Lie down on the location bus and fall asleep",positive
9448,"I'm tired of forgiving
i can't think of anything",negative
9449,"I was aiming at Yahoo auction
I got Mina's belt!
I sold the one I had for the same price.
This month's desires are fulfilled
hmmmmmmmm",positive
9450,Tomorrow will be early in the morning,neutral
9451,"March from tomorrow!
After all, I'm happy with the month I was born
It's been 5 months since I joined the company
it's fast, really fast
I love this job.
There have been sad times, but I want to believe that my life is being led in a good direction
that everything is food
That's why I'll do my best
all fateful miracles",positive
9452,"A junior is coming soon...
Kind of scary in a way...
I gotta get the job done",negative
9453,"I was not good at the site
I recently fell in love with it!
It's fun to feel like I'm making it
I wish I could get used to it little by little. .",positive
9454,"I am on my way to work
It's so cold...
I can't beat sleepiness
I'm happy that I can sit on the train (o^^o)",positive
9455,"It's been a long day
But it might have been fun!
I'm going home after having a meal
I'm happy to sit on the train",positive
9456,"out for dinner and shopping
Hey... green onions are delicious
I have a feeling that the night will be long today
I have to do my best
utterly utterly",neutral
9457,"I can trust you a little
I wonder if you can think...
I would be happy if
let's work when i get home",positive
9458,"I feel heavy
Can I do my job?
For now, I have to get through today...
I'm worried. .
I'm pretty worried. .",negative
9459,"I managed to finish today ♡
I feel like I've made some progress ♡
Hinamatsuri is back today!",positive
9460,"After all, it's the most fun to mess around with illustrator and Photoshop~
And have lunch with Dad before seniors come
I miss rice, so I went to a Korean restaurant...
Always Yukgaejang Kuppa!",positive
9461,"I didn't know the name of the art board or the concept of the pass until I joined the company, but I remember it quite well. I learned the shortcut keys when I watched the senior's quick tricks! Photoshop can be used from before, is it okay? perhaps. .",positive
9462,"It's starting to get a little warmer
I want spring clothes!
I have to buy a cute one,
it's a girl
I want to be cute!",positive
9463,"I have to go fix my skirt so I can wear it, can I go tomorrow?",positive
9464,"I embarked on a journey to heal myself
i spent a lot of money today
I don't like it because it's my birthday
It's officially tomorrow",positive
9465,"I hope you remember me tomorrow
What...
you don't remember
It can't be helped",negative
9466,"Whoa
I'll be busy tomorrow morning
I have to do my best...
birthday…
Yeah forget about it...
I'd rather not come...",negative
9467,"go to work early
meetings and auditions. .
I have to prepare, can I make it in time?
I'm a little worried
I should have left earlier...",negative
9468,"I want to meet
I miss you
very far",neutral
9469,"Lunch is limited to white rice
Happy to be born Japanese...",positive
9470,"Lately, I've been obsessed with Tully's Royal Milk Tea.
Sweet is delicious and I love it! !
I buy them every morning...
500 yen…expensive…",neutral
9471,"Completely sleep deprived...
I'm sleepy...I'm sleepy",negative
9472,"I want to see you, so I won't meet you
A friend of mine said so.",neutral
9473,The brush in the BAILA appendix was so comfortable to use! Let's buy a few more of these in stock ♪ Before they're sold out (o^^o),positive
9474,"Today is already...
I can't go home I'm busy
I have to do my best",negative
9475,"Finally finished at 3 o'clock yesterday
because the hotel was full
I went home and slept, I slept like I was dying
sleepy. I wonder if I can do my best
I have to do my best
I'm not sure if I can do my best
I have a lot to do today...
take a deep breath and do your best",negative
9476,"why are you laughing
everyone is doing their best
While my heart is broken because I want to die
I stand properly every day.
i almost cried
Somehow... a little bit today
It was painful and painful
i like the company
I miss you
I can't even talk to people",negative
9477,"I can't even have a normal conversation
I wonder why...",negative
9478,"I like them all, but
I like the person I like the most.",positive
9479,"position in the company...
Completely messed up character...
I'm always angry for some reason...",negative
9480,"that's okay too
You don't hate me, do you?
While feeling depressed every day
let's do our best",negative
9481,"I'm tired today
Making documents is fun
I should go shopping tomorrow
There are demons to do...
The mystery of that child sleeping lazily",negative
9482,"I drank with my company yesterday!
It was fun and I realized it was 1 o'clock...
It was a complaining party~
was fun~
And the boss who happened to be there paid for it all... Mugi! !",positive
9483,"I'm next door
I love you so much!
I'm happy, thank you, I love you!",positive
9484,"But it is unforgivable that the financier was smashed without permission. Also, it's sad to say that he looks like Kawatani.",negative
9485,"It's been a while since I ate with my lover!
ufufu",positive
9486,"Good luck with your work!
I have a job!
I have a happy job!",positive
9487,"I'm happy so I'm a little scared
What kind of punch do you have this time?
That's what I think.
If something comes up again,
This time it's time!

Maybe I can't breathe,
Become a dead human being.",negative
9488,"somehow
I feel loved by everyone
I feel grateful
The meat I ate yesterday was very good",positive
9489,"Oh, green onions again...
I have come...
good... good",positive
9490,"Shooting. .
Shooting. .",neutral
9491,"Rice does not betray!
Yes, I will gain weight (o^^o)",positive
9492,I wonder if it's a taboo to want to see you after all.,negative
9493,"Even I'm ashamed to tell you, but I wonder if it won't reach you.",negative
9494,live! I,positive
9495,"I'm done with work~ Today was a long day. I feel sleepy every day...I have to do my best.
On the way home, I redeemed the beer I won in the sweepstakes, well done.",positive
9496,"Coupons, samples...
I love sweepstakes (^_^)
Auntie (^_^)
poverty (^_^)",positive
9497,My lover was busy working today as well (^_^),positive
9498,"Arrive in Osaka soon!
I hope tomorrow goes well.
Let's do our best...",positive
9499,"I'm so busy every day that I get dizzy, and lately I rarely have weekends off. But I think I'm happy, I want to do my best. Let's take it easy tomorrow",positive
9500,"sick and disgusting . My fever has gone down, and my dizziness has subsided. I still have headaches... And above all, I have a sore throat, and I can't speak. . Let's think I'm going to work, I have to do my best.",negative
9501,"Fever. .
I hope it's fixed by tomorrow.
This is no good for work!",negative
9502,My lover seemed to be busy〜(´；ω；｀),negative
9503,We can meet! ! (*´ω｀*),positive
9504,I really want to learn to dance. I want to dance mr.saxobeat!,positive
9505,I love Alexandra Stan ♥_,positive
9506,"At the company, is it a character to be teased? I think it's good that they care about me, but it's really sad to be told that I'm too noisy when I talk to them about my face, or to be verbally abusive. I don't know if I'm joking or serious. . I wonder if I'll be told a lot because I can't work. .",negative
9507,"I cried a little. . It's pathetic. But me and everyone else speak in completely different ways. Always ridiculed, always scolded. Will it change if I work harder? ?",negative
9508,"It's morning in no time (°_°)
I have to go to work, I have to do my best. . Just a little bit, there is me who worked hard on makeup. .",negative
9509,"Her voice isn't cute, she can't tell funny stories, and she's not innocent either...so this is it...my face isn't very good, but it's a good character! I can't even be that type (´・_・｀)",negative
9510,"I'm sure I'm not good at it, so I'm always told various things. I guess I'm a boring person.",negative
9511,"When I am reborn, I want to be Chara. I love your voice, your face, your personality! !
I want to be a woman who can live brightly and dignified like Chara without being reborn.",positive
9512,"I can usually laugh, but I can't stand it because it's really impossible to die or kill me. Even though I know it's a joke, my heart throbs.",negative
9513,"I'm tired.
I enjoy my work.",negative
9514,"I'm going home and going to sleep.
She's kind of tired.",negative
9515,I don't feel well today. Where did my emotions go? Did I do something to make you angry? Senpai ignored me most of the day today...,negative
9516,"It's work. I have to work. I'm still in love. Right now, only my neighbors are dear to me.",neutral
9517,"I thought I was going to cry at work. she was hilarious . I thought I was thinking and moving, but it seems that it was a nuisance because it was idle.",negative
9518,"Seniors have a lot of work and it's hard, so I understand that stress builds up, and I understand that I'm angry because I've increased the trouble. It's like...it was just sad.",negative
9519,"Desk is probably about to cry
It was exposed, embarrassing >_<",negative
9520,"Head spinning.
What should I do?",negative
9521,"I'm sure there were many mistakes...
I was so sad
Shooting was fun but sad
Why can't I get along with seniors? Yesterday and today, I can't speak well. .",negative
9522,"The heavy-duty shooting ended successfully. Whole body muscle pain, physical fatigue is terrible! Feeling a little refreshed.",neutral
9523,"Finished safely today ＼(^o^)／
The fillet cutlet bento for dinner was delicious ♪ I want to buy some foundation before going to work tomorrow... Do you have time?",positive
9524,"Also, speaking of Yurakucho, LOFT♥_
I'm weak to paper things (´・___ _ ・___`_ )",positive
9525,"At work, there are so many things that need to be done. . I'll try my best.",negative
9526,It would be sad if I couldn't see you all the way through GW...,negative
9527,"I'm happy, but I'm a little worried, so I think I'll go fortune telling. I want chino-sensei to listen to me. .",neutral
9528,"I had a stomachache in the morning and thought I was going to die... My menstrual cramps get worse year by year. Nausea, terrible pain, anemia, dizziness and fainting. I hope I don't get hurt at work again, I'll do my best with medicine on hand today...",negative
9529,I'm addicted to Fuchiko ♪ The Angel Fuchiko I bought yesterday was so cute (_>_<_) I want to collect them... That expressionless face is so cute! Kitty collaboration is really irresistible♥_,positive
9530,"I'm mentally unstable due to PMS before my period, and during my period I'm in pain and my tension drops, and being a girl is troublesome...(*｀へ´*)",negative
9531,Let's get to work early ♪ Let's work (*´ω｀*),positive
9532,"I'm done with work♪
I really like the department I'm currently in as a helper (*´ω｀*) I wish I could be assigned here next time...",positive
9533,And tomorrow I booked a facial esthetic before work _(* __ _ __ )_ I'm looking forward to it ♪,positive
9534,I went to fortune-telling ~ ♪ I'm surprised at how many things I've hit. Love consultation. Let's trust our lover more! Chino-sensei's words touched me (no ω<),positive
9535,I went to a facial esthetics ~ ♪ It feels good! The shop was great (*´ω｀*) let's go next month♥_,positive
9536,I was thinking about Fuchiko all day... Haa... I'm so happy...,positive
9537,"I thought I'd take it easy and live, it's okay, it's okay. It's fun to collect Fuchiko, and I'm connected to my lover. I'm getting worried now, but... It's pitiful to doubt that I'm working so hard (laughs) Chino-sensei also said that there's nothing else right now!",positive
9538,And I'm listening to Scream for the first time in a while on my way to work~ Let's do our best again today! Phew,positive
9539,"Am I a fool? But rather than gossiping, I want to believe in the person I love right in front of me.",neutral
9540,Hard work now. The most pressure in the past is terrible. I feel like I'm going to die because there's too much to do... it's a mystery whether the filming will end safely...,negative
9541,"Additional purchase of Omikuji Fuchiko. Well rest! So cute! I wanted Daikichi and the amulet Fuchiko ♪ And if you buy Nakakichi's shrine maiden Fuchiko, it's complete (___)",positive
9542,"And I bought Fuchiko today too...
Ultras, Tawareko, and Miko-san ♡ I was able to complete the sacred lottery and the Japan national team quite cheaply ~ I'm happy ♡♡ Right now, my happiness is Fuchiko-san ♡♡",positive
9543,"Today, I went out to eat with my seniors. I was happy that someone called out to me, but I was fiddling with my smartphone all the time, and then it became difficult to talk, and even if I did, I didn't get a response, and I thought it would be painful to be hated by the person in front of me. But when I remembered her lover's smile, I thought, oh, how happy I am.",neutral
9544,"Generally, when relationships are tough, I'm addicted to collections. When I was with Jun-chan, it was AKB pictures, when I broke up with Hi-san, I was watching a soccer game, and now I'm Fuchiko because of my relationship with people at the company. A life saved by Fuchiko...(*^_^*)",positive
9545,I have a hard time at work. It's fun. Her boyfriend told me that she's gotten a lot healthier than she was in April (laughs).,neutral
9546,I want Blendy's Fuchiko ♡ It's so cute. .,positive
9547,"I was annoyed by my lover for the first time today
Why aren't you answering phone calls or emails about work? ? Mukka! I've been in trouble all day today (●・__・_●) I've been worried about taking sick leave (●・__・_●)",negative
9548,"It's going to be, it's only going to be. What's wrong with believing in someone you love? What's wrong with being in love

Every time I think about it, I feel like crying, but even if I was deceived or lied to, I always looked straight in love. I believed it all. What was wrong with that then?",negative
9549,"I'm tired! Unexpectedly, I will be on site from tomorrow. It's too harsh... Let's do our best. I think I can do my best because my seniors are kind. It's too comfortable here.",neutral
9550,"There are many things, there are many things, but I'm happy when you're next to me.",positive
9551,Now. Departure,neutral
9552,I finished work very early today ^o^♪ I'm glad that I've been asked to do a lot of things lately.,positive
9553,"I don't want to be cute, I don't want to flatter, I want to be liked at work...O(*・ω・*)OBut in the half year since I joined the company, I think I've gotten used to it.",positive
9554,"I was looking at tommy's Instagram, but... I got the impression that his cheeks are plumper and his mouth is smaller than before, and I wondered if he looks a lot like me (tsu ´ω`c) brazen lol",positive
9555,"I'm sure you won't betray yourself. I'm not beautiful or cute, but I don't want to give up on trying to be attractive.",positive
9556,Three consecutive holidays... what should I do Σ(__ mouth __)!! _,positive
9557,3 consecutive holidays... I was free. smile,negative
9558,"Day off. DepartureーO(*・ω・*)Oﾟ
I must do my best__
to be a force__",positive
9559,"Finally at this hour.
I got too much rain and my core got cold and it was tough...I thought I might catch a cold...so I went to the bath
And I'm so thirsty that it's dangerous, but the vending machines are closed and it's painful __",negative
9560,"It's tattered~
When I go to shoot, I definitely do this __",negative
9561,I want to meet my lover,positive
9562,"Spend your money wisely this month…__
I somehow thought (*・ω・*)
But let's just buy some clothes...",neutral
9563,"Last night, after work, I went to a public bath and got a massage~♪ It felt so good! After all, I really like massages... I had the luxury of going twice this week Σ(__口__)",positive
9564,I wanted a little sugar Fuchiko the most ♥_,positive
9565,"I was able to buy micro-sugar Fuchiko very cheaply~~! Besides, there's Secret-san... It's a miracle that I was able to drop it Σ(__mouth__)!!",positive
9566,"Should I move?
It's annoying",neutral
9567,"no matter what you do, no matter what
i think i like you
that's so strange",positive
9568,"Chara or chocolate
want to be",neutral
9569,"I bought clothes for the first time in 2 days
Pretending and cute.
I've come to think that I want to wear high-quality clothes for a long time.
chocolat and Chara are examples ^^",positive
9570,"Recently, I've been happy to be with people I like a lot (*ω*) However, PMS is terrible and I definitely want to see you at that time! ! and explode. sorry.",positive
9571,"When I put on a normal lotion, my skin came back to life.",positive
9572,"I've been working hard on the shooting *^^*
I wish I could be more careful...",neutral
9573,"I'm already tired, sleepy, my body is really exhausted. I have too much anxiety and it hurts. But I don't want to throw it away, so I guess I have no choice but to run. Anyone can live if needed.",negative
9574,"Glico-like toughness,
maybe i don't have it
I don't know how to live, it's hard to breathe...
I'm lonely without a place to stay",negative
9575,"ainone looks like she's gonna cry
It's really painful now.",negative
9576,"I really lost my friends. Families are scattered. On a bad day, you can't see your lover.
My throat feels like it's burning. I have to work hard...",negative
9577,And stop worrying and feeling sad.,neutral
9578,"I saw a commercial that involved a lot! I'm happy, that shoot was exhausting and fun. I have to do my best again today. Thank you for your popularity. .",positive
9579,"I have to work
work, work",negative
9580,"Third time this week? capsule hotel.
It was so comfortable that I lost the desire to go home
I don't know",neutral
9581,"Yen town band's new song is out the day after tomorrow, my town. Glico~♡",positive
9582,"Finding a chance, finally lunch *・ω・* Soba noodles for the common people. I feel like my heart has become stronger lately.",positive
9583,"I feel like I have to meet you today, so it's a rushed wife",neutral
9584,"work is finally over,
I'm going to sleep in a capsule from now on
Lucky I got it for a really cheap price today
If you feel suspicious, make a reservation, this is a golden rule",positive
9585,"After all it was the right decision to stay
I took a shower and freshened up
i felt pretty sleepy
I was at a changing company.
Best of all, it was cheap...",positive
9586,"I think my stomach has shrunk
Also, recently, postprandial anemia is terrible.
I feel dizzy
It's hard...weak...",negative
9587,"I might be able to go to Kashima on the weekend... I might be able to witness the moment of joy...! I want to take a break from work, so let's work as if we're going to die tomorrow (゜o゜;;",positive
9588,"I was able to send my senior out safely
Well, tomorrow is the company first thing in the morning...
But I'm going to Kashima after noon!",positive
9589,"To Ibaraki alone.
I went to work in the morning, so maybe everything should be fine. .",neutral
9590,"Even if you are in a decent relationship, you will be cheated on or suddenly find out that your wife and children exist. I didn't realize she wasn't wearing a ring and didn't report it to the company. E-mails were always friendly.

So I really don't know what to believe anymore, but doubting is pointlessly sad.",negative
9591,"When I think about it now, it was a really tough year.
Thinking about it again,
Being a manager is a boring job lol",negative
9592,I want a friend who likes soccer...,neutral
9593,"I went to see soccer yesterday, and I won! was a delight
I'm just tired...
I'm staying near my company today.
Phew.",neutral
9594,"Enjoyed the capsule
It's hard to get up early, but it's wonderful to walk to work in 10 seconds...
I work early in the morning...
I'm dead in the evening today...",neutral
9595,"my bones hurt every day
And I can't get over the feeling that my calves are cramping...",negative
9596,"I'm glad MA ended safely
Is that how it feels, hmmmmmmmmmm
I learned a lot",positive
9597,"can i go home today? smile
I don't feel like going home, phew
But I'm worried if I don't work",negative
9598,"I work 24 hours with ease. .
Nemmuu
Change your clothes",negative
9599,"I worked 35 hours lol
I'm going on a trip next month! ! !",positive
9600,"I finished work early
alone!
I can't help it, but I'm lonely...
I got very angry today!",negative
9601,Senpai is torn...,negative
9602,"I drank a lot and lost interest in seniors. I'm healthy...
i want to see my lover",neutral
9603,"Today my lover is filming
I guess you're doing your best
I will watch over my seniors today as well
I wonder if tomorrow will be all night again!
I'm used to it!",neutral
9604,"no, i'm tired
What is the attitude of seniors?",negative
9605,"I'm so sad I'm crying
I wanted to be with my lover today
sorry Sorry",negative
9606,"After all, seniors who can only scold with such words are wrong",negative
9607,"For stress relief
I bought a backpack at Marimekko, a lipstick at NARS, and a foundation at Paul & Joe. I really don't want to talk to him after this job is over.",negative
9608,"I just spent money
It's fine because they were the things I wanted, but shopping didn't really relieve my stress.
I'm tired...",negative
9609,3 times at work... I've been sloppy!,negative
9610,"Tanabata
I dreamed something wonderful happened
I hope it will come true",positive
9611,"Mugyutto
i want to sleep",neutral
9612,"do you want to be destroyed
I",neutral
9613,"but that person
I wonder if he'll act like that knowing there's something between me and him
It was like being shown off and it was a little sad",negative
9614,"I'm not done with work anyway lol
It was just right *ω*",positive
9615,"Rucksack, underwear and lipstick
It was a great purchase
You did it!",positive
9616,"I bought a marine cap
Chara and chocolat have an image of a hat
I tried to imitate it, does it suit you?
I want to live in style",positive
9617,"After the senior returned
she couldn't help but cry
It is the second time since she joined the company.

thank you for once
i wanted to be told
she couldn't do anything
pathetic",negative
9618,"what are you
To the current seniors and the previous seniors
I make you say
I'm so pitiful and tears come out",negative
9619,"I'm not good at my best friend I used to like
I'm losing friends because of that kind of thing
sad",negative
9620,"you're the worst
Because
what's the lowest
I guess it's the worst",negative
9621,"I really get depressed easily
My heart isn't that strong
When I listen to Chara's song, it's really
Dignified as a woman even if I'm dizzy
I think you want to laugh

go to work now
Let's study various things!",positive
9622,"no reply is
i was a little sad
i will forgive
I wonder if it's no good because I'll forgive
I hate my lack of core",negative
9623,"stressful
Even when I got home, I felt sore.
the air in the family is getting worse
should i move
I hate to hurt someone
Is it better to drink alone",negative
9624,"A good friend has changed... Not everything in the world revolves around you, of course not everything in the world is looking at you, family, friends, and lovers are just strangers.
Blaming only those who don't help you the way you want, believing that you're the only one with wounds...",negative
9625,"While crying, you are unconsciously swinging around and hurting people. How much I've been hurt and hurt by those around me, but if I tell you about it, I know it's going to hurt even more, so I'm enduring it alone. The pain of not being helped is felt many times more by the people around you than by you.",negative
9626,"I'm sure
I feel like I can't go back to being friends",negative
9627,"I'm finally done lol
It's morning...I'm sleepy",negative
9628,"I was drunk and sick
She returned to the nearest station by train and worked hard to save her taxi.",neutral
9629,"A precious junior at the company is cute
I want to be someone who is easy to talk to",positive
9630,"Time flies too fast
I wonder if I'll become an adult swaying like this",neutral
9631,"narrow shoulders in the company
I thought I had to do my best
I want to be able to stand alone
I'm trying my best, but
They won't even look at the video materials I made
don't you need me
mistaken?",negative
9632,"let's finish the meal
I have no desire to
I wonder if I'll get angry
Come to the hamburger shop again today
beautifully half by half
I'm full...",negative
9633,"Unusually loose clothes today
Have fun~",positive
9634,"I took a day off from work today because my head hurt so badly, I wonder if it's a problem with my heart
Let's do our best again tomorrow!
Should I curl my hair tomorrow",negative
9635,"really really today
The work I'm involved in is over!
It's been a long time... I wonder if I did my best
It was sad to be hated by seniors
I wonder if I could grow up a little

thank you
Even the smallest things are fine
i wanted to be told",negative
9636,"i liked
it was very important",neutral
9637,"I'm not being teased
I'm sure you really hate me
I couldn't laugh anymore.
It's hard to go to work",negative
9638,"I woke up without an alarm clock!
Gymnastics team final",positive
9639,"Stay up all night watching the Olympics
Table tennis→Judo→Gymnastics→Soccer→Table tennis... I have to watch swimming (o_o) I don't have time to sleep!",positive
9640,"It's more relaxing if the hair is fluffy
I prefer fluffy to straight",positive
9641,"Because I was in Higashi-Ginza for work
I ate Brahma fillet cutlet sandwich
Happy moments. .",positive
9642,"cocco is so cute~♡
you look like an angel",positive
9643,"It's been a long time since I've been on the course until morning!
this is! sleepy
Today is Midnight Udon",positive
9644,"I'm glad I fell in love
no longer love",positive
9645,"I'm done working
Morning! !
Capsule hotel after a long time!",positive
9646,"sleepy sleepy
When I go to sleep, I can't get up, it's 11:00...
I'm sorry everyone is working
I'm working until midnight again today
the job at hand and
Next and Coming Jobs
never ending",negative
9647,I have a hard time at work. I want to go home already. I vomit all the time.,negative
9648,"Dive into the mushy stewed peach juice and bury yourself
I'm not feeling well, what should I do...",negative
9649,"My friend, you're lonely and addicted to dating, and you're probably in love on the surface, poor guy. I really feel sorry for you. But I'm worth less than that friend's superficial love affair. Laughable…. I wonder if the relationship has already ended, so don't worry if I get married someday you won't invite me.",negative
9650,black flower,negative
9651,"i want to hug you
The time we can't see each other grows love
I'm sure she can't win against her five senses",neutral
9652,"Last train every day,
I wonder if it's fun too",neutral
9653,"once again,
Going to hit a come-from-behind home run?",neutral
9654,"i sometimes
I hurt myself",negative
9655,"I haven't finished my work yet...lol
A day is too long. I'm working 21 hours today.",negative
9656,"alone
What is your name? !
Wahaha",positive
9657,"alone
It's sad, but after all, this is also
If it is God's guidance.
who do you love
I can decide, right?",negative
9658,"It's okay to be alone
I can live alone,
As long as you fall in love sadly,
It's okay to be alone",neutral
9659,"I couldn't wake up in the morning,
I'm really sleepy, sleepy,
Pathetic.

I think I have to go to work,
I don't want to go to work
Thinking about it,
I wonder what happens? life",negative
9660,"My body is so lazy.
It's dangerous",negative
9661,"I have to work tomorrow
It's hard...",negative
9662,"I hate going to work too hard
It's too depressing
I'm not really suited for the field
I have to do my best, but
I feel like I won't have the strength to do my best",negative
9663,"I want to stop
I want to stop everything and go to sleep
i want to sleep forever",negative
9664,"I ran away
I want to run away from everything
It's hard",negative
9665,"work is dangerous
I'm happy to wear it on my favorite P, but it's too hard to shoot, and I feel like I'm going to die just by imagining it",negative
9666,"I'm done working
work tomorrow at 10am
I want to sleep early",negative
9667,"Antlers
Congratulations!
I can't go home tonight
so sad",neutral
9668,"Mysterious premonition
Maybe so",neutral
9669,"3 girls
work is swaying
The shift I'm worried about is still the same
It seems to do the work of favorite P

when you spit it out aloud
Love will become a little easier
oh you're a coward",negative
9670,"Kanjani is so funny it's dangerous~
New Year's laughter",positive
9671,"Senpai is dangerous
so cute
cute",positive
9672,"Company senior Muka!
I hate it so much it's dangerous!",negative
9673,"Somehow now
I'm not motivated to do anything,
I don't want to wake up I want to quit my job
I want to go somewhere far away
I want to be alone with my mother.
Everything, no.",negative
9674,"should i quit facebook
Do you need to know what people are up to?
I suddenly thought,
live for yourself
I thought
I can't help but show off to people",negative
